Issue key,Issue id,Status,Reporter,Created_x,Due Date,Resolved,Customer,Type of Request,time_on_codebusters,time_outside_codebusters,comminicate_created
CI-7574,421875,Closed,ssanz,2022-10-18 11:54:00,25/Oct/22 12:00 AM,2022-11-04 11:16:00,DER,Service Request (SR),15606.000000000002,8836.0,2022-11-03 09:19:00
CI-7525,420055,Closed,ssanz,2022-10-10 14:43:00,17/Oct/22 12:00 AM,2022-11-04 11:23:00,DER,Service Request (SR),22860.0,12940.0,2022-11-03 13:41:00
CI-7522,419953,Closed,ssanz,2022-10-10 11:32:00,17/Oct/22 12:00 AM,2022-11-04 11:23:00,DER,Service Request (SR),200.0,35791.0,2022-10-10 14:52:00
CI-7502,418912,Closed,hilbich,2022-10-05 13:43:00,19/Oct/22 12:00 AM,2022-11-04 11:45:00,Expense Development,Service Request (SR),43071.0,11.0,2022-11-04 11:34:00
CI-7406,414264,Closed,tsteinhaeuser,2022-09-14 10:22:00,30/Sep/22 12:00 AM,2022-11-04 13:59:00,Expense Development,Incident Request (IR),55975.0,17682.0,2022-11-04 09:47:00
CI-7535,420376,Closed,achattopadhyay,2022-10-11 12:11:00,21/Oct/22 12:00 AM,2022-11-04 15:19:00,Heidelberg Cement,Service Request (SR),33286.00000000001,1462.0,2022-11-03 15:09:00
CI-7370,411449,Closed,hilbich,2022-08-31 12:21:00,14/Sep/22 12:00 AM,2022-11-04 15:48:00,Expense Development,Service Request (SR),11658.0,46.0,2022-11-04 15:02:00
CI-7559,421224,Closed,yutaka,2022-10-14 07:53:00,17/Oct/22 12:00 AM,2022-11-07 06:13:00,Grupo Red Electrica,Incident Request (IR),934.0,33526.00000000001,2022-10-18 15:19:00
CI-7586,422349,Closed,yutaka,2022-10-20 11:40:00,28/Oct/22 12:00 AM,2022-11-07 06:34:00,Ineos,Service Request (SR),11606.0,14008.0,2022-10-26 11:49:00
CI-7584,422256,Closed,yutaka,2022-10-20 03:10:00,27/Oct/22 12:00 AM,2022-11-07 06:36:00,Porsche,Service Request (SR),20.0,26106.0,2022-10-20 03:30:00
CI-6922,393737,Closed,ssanz,2022-05-25 10:52:00,02/Jun/22 12:00 AM,2022-11-07 10:23:00,Porsche,Incident Request (IR),236497.0,2514.0,2022-11-07 10:22:00
CI-7360,410939,Closed,hilbich,2022-08-29 16:09:00,12/Sep/22 12:00 AM,2022-11-07 10:44:00,Rewe Group,Incident Request (IR),80696.0,19779.0,2022-11-03 09:00:00
CI-7587,422432,Closed,yutaka,2022-10-20 14:47:00,24/Oct/22 12:00 AM,2022-11-08 05:58:00,VW,Incident Request (IR),7165.0,19666.0,2022-10-25 14:12:00
CI-7556,421213,Closed,yutaka,2022-10-14 05:37:00,21/Oct/22 12:00 AM,2022-11-08 05:59:00,Endress Hauser,Incident Request (IR),17099.000000000004,18923.0,2022-11-02 10:44:00
CI-7626,424875,Closed,yutaka,2022-11-02 05:59:00,07/Nov/22 12:00 AM,2022-11-08 06:15:00,CMS Hasche Sigle,Incident Request (IR),7065.0,1591.0,2022-11-07 14:40:00
CI-7531,420170,Closed,yutaka,2022-10-11 04:47:00,18/Oct/22 12:00 AM,2022-11-08 09:24:00,Burda,Service Request (SR),1860.0,38737.0,2022-11-08 09:24:00
CI-7634,425466,Closed,nsanchez,2022-11-03 15:25:00,10/Nov/22 12:00 AM,2022-11-08 10:33:00,VW,Service Request (SR),6043.0,865.0,2022-11-07 20:15:00
CI-7632,425385,Closed,nsanchez,2022-11-03 12:25:00,10/Nov/22 12:00 AM,2022-11-08 10:43:00,VW,Service Request (SR),5636.0,1462.0,2022-11-07 11:32:00
CI-7596,423328,Closed,nsanchez,2022-10-25 16:19:00,03/Nov/22 12:00 AM,2022-11-08 11:40:00,VW,Service Request (SR),19751.0,130.00000000000003,2022-11-08 11:26:00
CI-7637,425508,Closed,aruizrobles,2022-11-03 17:15:00,08/Nov/22 12:00 AM,2022-11-08 14:01:00,Numiga,Service Request (SR),5456.0,1550.0,2022-11-07 15:53:00
CI-7644,425812,Closed,aruizrobles,2022-11-04 13:27:00,11/Nov/22 12:00 AM,2022-11-08 17:50:00,Inetum,Service Request (SR),5704.0,319.0,2022-11-08 15:05:00
CI-7545,420595,Closed,yutaka,2022-10-12 02:56:00,19/Oct/22 12:00 AM,2022-11-09 11:25:00,Amadeus,Service Request (SR),9862.0,30967.0,2022-10-19 14:50:00
CI-7661,426322,Closed,nsanchez,2022-11-07 17:47:00,08/Nov/22 12:00 AM,2022-11-10 15:33:00,Bentley,Incident Request (IR),3956.0000000000005,230.0,2022-11-10 11:43:00
CI-7641,425756,Closed,aruizrobles,2022-11-04 11:45:00,11/Nov/22 12:00 AM,2022-11-10 17:01:00,TM Con,Service Request (SR),7735.0,1221.0,2022-11-10 16:17:00
CI-7607,423639,Closed,yutaka,2022-10-27 03:26:00,03/Nov/22 12:00 AM,2022-11-14 06:44:00,Lufthansa City Center,Service Request (SR),415.0,25703.0,2022-10-27 10:22:00
CI-7558,421220,Closed,yutaka,2022-10-14 07:29:00,21/Oct/22 12:00 AM,2022-11-14 23:41:00,DZ Bank,Service Request (SR),20881.0,24731.0,2022-10-28 10:37:00
CI-7430,415914,Closed,yutaka,2022-09-20 09:23:00,30/Sep/22 12:00 AM,2022-11-15 09:15:00,Continental,Service Request (SR),70141.0,10491.0,2022-11-08 12:56:00
CI-7653,425910,Closed,achattopadhyay,2022-11-04 15:52:00,08/Nov/22 12:00 AM,2022-11-15 09:52:00,Heidelberg Cement,Service Request (SR),12444.0,3036.0,2022-11-14 08:37:00
CI-7636,425496,Closed,hilbich,2022-11-03 16:41:00,07/Nov/22 12:00 AM,2022-11-15 14:19:00,Allianz,Incident Request (IR),16481.000000000004,16311.000000000002,2022-11-04 09:49:00
CI-7662,426325,Closed,aruizrobles,2022-11-07 18:38:00,14/Nov/22 12:00 AM,2022-11-15 16:43:00,Numiga,Service Request (SR),10438.0,967.0,2022-11-15 16:23:00
CI-7622,424178,Closed,yutaka,2022-10-31 10:43:00,07/Nov/22 12:00 AM,2022-11-16 08:28:00,Ineos,Service Request (SR),6598.0,16307.000000000002,2022-11-08 13:49:00
CI-7610,423823,Closed,yutaka,2022-10-27 12:29:00,03/Nov/22 12:00 AM,2022-11-16 08:29:00,Transnet BW,Service Request (SR),5900.0,22660.0,2022-10-31 14:49:00
CI-7035,398984,Closed,ssanz,2022-06-24 12:33:00,01/Jul/22 12:00 AM,2022-11-16 08:30:00,TUI AG,Service Request (SR),77922.0,130635.00000000001,2022-11-08 07:31:00
CI-7552,420974,Closed,yutaka,2022-10-13 09:21:00,20/Oct/22 12:00 AM,2022-11-16 08:31:00,Hugo Boss,Service Request (SR),13567.0,35343.0,2022-10-28 10:36:00
CI-7647,425848,Closed,ssanz,2022-11-04 14:53:00,11/Nov/22 12:00 AM,2022-11-16 08:55:00,Allianz,Service Request (SR),5697.0,11225.0,2022-11-10 10:18:00
CI-7585,422311,Closed,ssanz,2022-10-20 10:24:00,27/Oct/22 12:00 AM,2022-11-16 14:13:00,Burda,Service Request (SR),7537.0,31572.000000000004,2022-11-10 09:07:00
CI-7459,417132,Closed,ssanz,2022-09-26 16:11:00,03/Oct/22 12:00 AM,2022-11-16 14:16:00,Bentley,Service Request (SR),40184.0,33141.00000000001,2022-11-09 15:06:00
CI-7701,428369,Closed,aruizrobles,2022-11-15 19:56:00,22/Nov/22 12:00 AM,2022-11-17 09:41:00,Numiga,Incident Request (IR),2240.0,25.0,2022-11-17 09:16:00
CI-7677,427507,Closed,nsanchez,2022-11-11 12:20:00,17/Nov/22 12:00 AM,2022-11-17 13:56:00,Endress Hauser,Service Request (SR),8720.000000000002,16.000000000000004,2022-11-17 13:40:00
CI-7421,415131,Closed,skarja,2022-09-16 11:20:00,23/Sep/22 12:00 AM,2022-11-18 01:53:00,OBB,Service Request (SR),8641.000000000002,81512.0,2022-09-22 11:21:00
CI-7439,416501,Closed,skarja,2022-09-21 22:29:00,29/Sep/22 12:00 AM,2022-11-18 01:54:00,OBB,Service Request (SR),10067.0,72218.0,2022-10-06 08:24:00
CI-7452,416669,Closed,skarja,2022-09-22 22:10:00,29/Sep/22 12:00 AM,2022-11-18 02:29:00,Porsche,Service Request (SR),21277.0,59622.0,2022-09-29 17:20:00
CI-7603,423538,Closed,nsanchez,2022-10-26 12:04:00,07/Nov/22 12:00 AM,2022-11-18 09:42:00,Grupo Red Electrica,Service Request (SR),30426.0,2552.0,2022-11-18 09:41:00
CI-7410,414487,Closed,achattopadhyay,2022-09-15 09:30:00,20/Sep/22 12:00 AM,2022-11-18 17:00:00,Vaillant,Service Request (SR),155.0,92455.0,2022-11-18 17:00:00
CI-7521,419949,Closed,achattopadhyay,2022-10-10 11:25:00,14/Oct/22 12:00 AM,2022-11-18 17:01:00,Vaillant,Service Request (SR),36285.0,20211.0,2022-11-18 17:01:00
CI-7599,423370,Closed,yutaka,2022-10-26 05:36:00,02/Nov/22 12:00 AM,2022-11-21 09:52:00,Apleona,Incident Request (IR),10495.0,27201.0,2022-11-03 11:08:00
CI-7609,423817,Closed,yutaka,2022-10-27 12:05:00,02/Nov/22 12:00 AM,2022-11-21 09:52:00,Vaillant,Service Request (SR),4806.0,31061.0,2022-11-03 11:05:00
CI-7666,426693,Closed,yutaka,2022-11-09 02:51:00,16/Nov/22 12:00 AM,2022-11-21 10:17:00,Holtzbrink,Service Request (SR),10891.0,6835.0,2022-11-18 14:05:00
CI-7713,428703,Closed,aruizrobles,2022-11-17 09:20:00,24/Nov/22 12:00 AM,2022-11-21 10:54:00,Numiga,Service Request (SR),5792.0,62.00000000000001,2022-11-21 10:44:00
CI-7716,428916,Closed,aruizrobles,2022-11-17 16:33:00,22/Nov/22 12:00 AM,2022-11-21 19:18:00,Numiga,Service Request (SR),5477.0,448.0,2022-11-21 16:16:00
CI-7624,424363,Closed,ssanz,2022-10-31 16:14:00,07/Nov/22 12:00 AM,2022-11-22 09:04:00,Allianz,Service Request (SR),5500.0,25750.0,2022-11-04 12:52:00
CI-7728,429140,Closed,ssanz,2022-11-18 14:47:00,22/Nov/22 12:00 AM,2022-11-22 11:01:00,Allianz,Service Request (SR),115.0,5419.0,2022-11-22 10:35:00
CI-7738,429754,Closed,tsteinhaeuser,2022-11-21 16:20:00,25/Nov/22 12:00 AM,2022-11-22 16:37:00,Expense Development,Service Request (SR),1452.0,5.0,2022-11-22 16:32:00
CI-7490,418519,Closed,skarja,2022-10-04 10:29:00,11/Oct/22 12:00 AM,2022-11-23 10:29:00,Eberspacher,Service Request (SR),59055.0,12945.0,2022-11-22 15:06:00
CI-7759,430662,Closed,nsanchez,2022-11-24 11:42:00,29/Nov/22 12:00 AM,2022-11-24 12:03:00,Allianz,Incident Request (IR),21.0,0.0,2022-11-24 12:03:00
CI-7746,429962,Closed,aruizrobles,2022-11-22 11:10:00,22/Nov/22 12:00 AM,2022-11-24 17:18:00,Amadeus Pre Sales Demos,Service Request (SR),2897.0,351.0,2022-11-24 11:27:00
CI-7742,429793,Closed,aruizrobles,2022-11-21 18:32:00,28/Nov/22 12:00 AM,2022-11-28 10:06:00,Numiga,Service Request (SR),9313.0,261.00000000000006,2022-11-28 08:30:00
CI-7453,416695,Closed,tsteinhaeuser,2022-09-23 09:06:00,30/Sep/22 12:00 AM,2022-11-28 10:34:00,cytric Expense,Service Request (SR),89589.0,5539.0,2022-11-24 14:15:00
CI-7761,430807,Closed,aruizrobles,2022-11-24 18:08:00,29/Nov/22 12:00 AM,2022-11-28 15:37:00,Amadeus Pre Sales Demos,Service Request (SR),5480.0,129.00000000000003,2022-11-28 09:32:00
CI-7731,429277,Closed,yutaka,2022-11-21 02:54:00,25/Nov/22 12:00 AM,2022-11-29 03:44:00,ProcurX,Service Request (SR),40.0,11530.0,2022-11-21 03:35:00
CI-7654,425977,Closed,yutaka,2022-11-07 03:22:00,11/Nov/22 12:00 AM,2022-11-29 03:52:00,Grupo Red Electrica,Incident Request (IR),5090.0,26620.0,2022-11-10 16:12:00
CI-7598,423368,Closed,yutaka,2022-10-26 04:43:00,01/Nov/22 12:00 AM,2022-11-29 03:53:00,Holtzbrink,Service Request (SR),13725.0,35185.0,2022-11-10 16:17:00
CI-7629,425168,Closed,rprieto,2022-11-02 16:40:00,11/Nov/22 12:00 AM,2022-11-29 13:35:00,Holtzbrink,Service Request (SR),18600.0,20095.0,2022-11-17 15:27:00
CI-7592,423056,Closed,achattopadhyay,2022-10-24 17:01:00,27/Oct/22 12:00 AM,2022-11-29 15:11:00,Heidelberg Cement,Service Request (SR),15522.0,36208.0,2022-11-08 07:32:00
CI-7642,425775,Closed,hilbich,2022-11-04 12:34:00,11/Nov/22 12:00 AM,2022-11-30 08:21:00,Expense Development,Service Request (SR),36252.0,935.0,2022-11-29 16:46:00
CI-7689,427689,Closed,yutaka,2022-11-14 03:41:00,18/Nov/22 12:00 AM,2022-11-30 09:03:00,Spiegel,Service Request (SR),22360.0,1002.0000000000001,2022-11-17 09:00:00
CI-7781,431623,Closed,ssanz,2022-11-30 12:48:00,07/Dec/22 12:00 AM,2022-11-30 16:25:00,Allianz,Service Request (SR),217.0,0.0,2022-11-30 16:25:00
CI-7784,431687,Closed,nsanchez,2022-11-30 14:59:00,01/Dec/22 12:00 AM,2022-12-01 08:32:00,Daimler (MFTBC),Service Request (SR),121.0,932.0,2022-11-30 17:00:00
CI-7708,428569,Closed,nsanchez,2022-11-16 14:47:00,23/Nov/22 12:00 AM,2022-12-01 12:38:00,Porsche,Service Request (SR),4616.0,16855.000000000004,2022-12-01 12:23:00
CI-7665,426684,Closed,aruizrobles,2022-11-08 18:15:00,15/Nov/22 12:00 AM,2022-12-01 13:35:00,ProcurX,Service Request (SR),24737.0,8103.000000000001,2022-11-30 16:45:00
CI-7792,431942,Closed,ssanz,2022-12-01 11:33:00,08/Dec/22 12:00 AM,2022-12-01 14:33:00,Allianz,Incident Request (IR),161.0,19.0,2022-12-01 14:14:00
CI-7715,428758,Closed,aruizrobles,2022-11-17 10:05:00,23/Nov/22 12:00 AM,2022-12-01 18:32:00,Numiga,Service Request (SR),5996.0,14671.0,2022-11-21 14:24:00
CI-7630,425227,Closed,yutaka,2022-11-03 07:47:00,11/Nov/22 12:00 AM,2022-12-02 01:56:00,Burda,Service Request (SR),13631.0,27778.0,2022-12-01 14:12:00
CI-7793,431947,Closed,nsanchez,2022-12-01 11:55:00,02/Dec/22 12:00 AM,2022-12-02 10:50:00,Endress Hauser,Incident Request (IR),1363.0,12.0,2022-12-02 10:41:00
CI-7780,431615,Closed,achattopadhyay,2022-11-30 12:25:00,30/Nov/22 12:00 AM,2022-12-02 15:24:00,Holtzbrink,Incident Request (IR),1731.0,1328.0,2022-12-01 17:16:00
CI-7709,428636,Closed,yutaka,2022-11-17 01:46:00,18/Nov/22 12:00 AM,2022-12-05 02:55:00,Porsche,Service Request (SR),13.0,25976.0,2022-11-17 02:00:00
CI-7664,426612,Closed,ssanz,2022-11-08 14:25:00,15/Nov/22 12:00 AM,2022-12-05 11:46:00,Bentley,Service Request (SR),14146.0,24575.0,2022-11-25 09:52:00
CI-7729,429176,Closed,aruizrobles,2022-11-18 15:56:00,25/Nov/22 12:00 AM,2022-12-06 00:06:00,Fiege,Service Request (SR),24549.0,421.0,2022-12-05 18:20:00
CI-7762,430886,Closed,shimizu,2022-11-25 10:42:00,30/Nov/22 12:00 AM,2022-12-06 07:30:00,Product Management,Service Request (SR),8138.000000000001,7510.0,2022-12-05 16:04:00
CI-7824,433099,Closed,hilbich,2022-12-06 10:26:00,13/Dec/22 12:00 AM,2022-12-06 16:49:00,Allianz,Incident Request (IR),330.0,53.0,2022-12-06 15:56:00
CI-7546,420601,Closed,yutaka,2022-10-12 04:50:00,19/Oct/22 12:00 AM,2022-12-07 05:32:00,Burda,Service Request (SR),16411.000000000004,64271.00000000001,2022-11-29 16:34:00
CI-7821,432971,Closed,yutaka,2022-12-06 03:58:00,09/Dec/22 12:00 AM,2022-12-07 09:03:00,Munckhof,Service Request (SR),30.0,1715.0,2022-12-06 04:28:00
CI-7734,429467,Closed,aruizrobles,2022-11-21 09:31:00,28/Nov/22 12:00 AM,2022-12-08 00:05:00,Numiga,Service Request (SR),21139.0,2775.0,2022-12-06 14:19:00
CI-7710,428647,Closed,yutaka,2022-11-17 05:44:00,24/Nov/22 12:00 AM,2022-12-08 01:32:00,Osram,Service Request (SR),20853.0,9135.0,2022-12-01 17:17:00
CI-7819,432962,Closed,yutaka,2022-12-06 03:18:00,09/Dec/22 12:00 AM,2022-12-08 08:00:00,Eberspacher,Service Request (SR),1361.0,1801.0,2022-12-06 03:48:00
CI-7676,427492,Closed,ssanz,2022-11-11 11:56:00,14/Nov/22 12:00 AM,2022-12-08 13:39:00,Porsche,Service Request (SR),24.0,38959.0,2022-12-08 13:39:00
CI-7668,426775,Closed,tsteinhaeuser,2022-11-09 10:27:00,30/Nov/22 12:00 AM,2022-12-08 13:56:00,Expense Development,Service Request (SR),40448.0,1521.0,2022-12-07 12:35:00
CI-7760,430713,Closed,achattopadhyay,2022-11-24 13:31:00,29/Nov/22 12:00 AM,2022-12-08 14:05:00,Heidelberg Cement,Service Request (SR),19947.0,247.00000000000003,2022-12-08 09:59:00
CI-7844,433895,Closed,achattopadhyay,2022-12-08 12:22:00,13/Dec/22 12:00 AM,2022-12-08 16:40:00,Heidelberg Cement,Incident Request (IR),233.0,25.0,2022-12-08 16:34:00
CI-7789,431819,Closed,yutaka,2022-12-01 05:06:00,08/Dec/22 12:00 AM,2022-12-09 04:15:00,Ineos,Service Request (SR),7452.0,4017.0000000000005,2022-12-06 09:18:00
CI-7675,427418,Closed,yutaka,2022-11-11 06:47:00,18/Nov/22 12:00 AM,2022-12-09 04:42:00,Vaillant,Service Request (SR),12737.0,27458.0,2022-12-02 13:23:00
CI-7764,430905,Closed,yutaka,2022-11-25 11:26:00,29/Nov/22 12:00 AM,2022-12-09 07:58:00,MFTBC,Service Request (SR),11813.0,8139.000000000001,2022-12-01 09:46:00
CI-7388,413132,Closed,nsanchez,2022-09-08 14:37:00,17/Oct/22 12:00 AM,2022-12-12 09:41:00,msg systems,Service Request (SR),72710.0,49288.0,2022-10-19 08:20:00
CI-7707,428542,Closed,nsanchez,2022-11-16 13:45:00,23/Nov/22 12:00 AM,2022-12-12 10:01:00,Porsche,Service Request (SR),23222.0,13993.0,2022-12-06 13:13:00
CI-7602,423443,Closed,nsanchez,2022-10-26 10:01:00,02/Nov/22 12:00 AM,2022-12-12 10:55:00,Vaillant,Service Request (SR),23495.0,44239.0,2022-12-05 09:58:00
CI-7756,430529,Closed,aruizrobles,2022-11-23 17:19:00,30/Nov/22 12:00 AM,2022-12-12 14:08:00,Numiga,Service Request (SR),20137.0,7032.0,2022-12-12 13:34:00
CI-7770,431153,Closed,ssanz,2022-11-28 15:59:00,05/Dec/22 12:00 AM,2022-12-12 14:31:00,Allianz,Service Request (SR),14015.0,6057.0,2022-12-08 09:34:00
CI-7697,428279,Closed,ssanz,2022-11-15 15:11:00,22/Nov/22 12:00 AM,2022-12-12 14:34:00,Allianz,Service Request (SR),14378.0,24465.0,2022-12-06 16:29:00
CI-7853,434644,Closed,mstaszek,2022-12-12 14:13:00,12/Dec/22 12:00 AM,2022-12-12 15:08:00,Continental,Incident Request (IR),55.0,0.0,2022-12-12 15:08:00
CI-7796,432196,Closed,aruizrobles,2022-12-01 18:44:00,08/Dec/22 12:00 AM,2022-12-12 15:52:00,Numiga,Service Request (SR),5480.0,10188.0,2022-12-12 14:49:00
CI-7767,430922,Closed,nsanchez,2022-11-25 12:26:00,01/Dec/22 12:00 AM,2022-12-12 16:01:00,Porsche,Service Request (SR),20305.0,4390.0,2022-12-12 15:22:00
CI-7562,421330,Closed,ssanz,2022-10-14 12:42:00,21/Oct/22 12:00 AM,2022-12-12 16:04:00,Porsche,Service Request (SR),47758.0,37404.0,2022-12-12 11:51:00
CI-7785,431694,Closed,nsanchez,2022-11-30 15:09:00,01/Dec/22 12:00 AM,2022-12-12 16:05:00,Endress Hauser,Service Request (SR),7613.0,9723.0,2022-12-12 15:05:00
CI-7782,431636,Closed,nsanchez,2022-11-30 13:21:00,12/Dec/22 12:00 AM,2022-12-12 16:24:00,Sacyr,Service Request (SR),12883.0,4580.0,2022-12-12 11:55:00
CI-7803,432328,Closed,nsanchez,2022-12-02 11:39:00,02/Dec/22 12:00 AM,2022-12-12 16:40:00,Orange,Service Request (SR),9088.0,5613.0,2022-12-12 11:28:00
CI-7721,429049,Closed,nsanchez,2022-11-18 11:16:00,23/Nov/22 12:00 AM,2022-12-13 09:02:00,VW,Service Request (SR),21919.0,13947.0,2022-12-13 09:02:00
CI-7703,428380,Closed,yutaka,2022-11-16 02:30:00,23/Nov/22 12:00 AM,2022-12-13 11:25:00,CEPSA,Service Request (SR),14284.0,25131.0,2022-12-09 11:33:00
CI-7842,433840,Closed,ssanz,2022-12-08 10:58:00,15/Dec/22 12:00 AM,2022-12-13 11:56:00,Allianz,Service Request (SR),7258.0,0.0,2022-12-13 11:56:00
CI-7753,430311,Closed,ssanz,2022-11-23 10:01:00,30/Nov/22 12:00 AM,2022-12-13 12:07:00,Allianz,Service Request (SR),18.0,28908.0,2022-12-13 12:07:00
CI-7855,434822,Closed,aruizrobles,2022-12-12 16:54:00,16/Dec/22 12:00 AM,2022-12-13 13:52:00,Numiga,Service Request (SR),1153.0,105.0,2022-12-13 12:13:00
CI-7772,431167,Closed,aruizrobles,2022-11-28 16:24:00,13/Dec/22 12:00 AM,2022-12-13 16:59:00,Lufthansa City Center,Service Request (SR),21284.0,351.0,2022-12-13 11:16:00
CI-7623,424212,Closed,yutaka,2022-10-31 11:24:00,04/Nov/22 12:00 AM,2022-12-14 01:54:00,Continental,Service Request (SR),3847.0,58942.0,2022-11-02 14:34:00
CI-7735,429527,Closed,nsanchez,2022-11-21 10:53:00,28/Nov/22 12:00 AM,2022-12-14 11:06:00,Traton SE,Service Request (SR),14382.0,18751.0,2022-12-01 09:48:00
CI-7783,431676,Closed,nsanchez,2022-11-30 14:39:00,12/Dec/22 12:00 AM,2022-12-14 13:33:00,Deutschlandradio,Service Request (SR),14386.0,5708.0,2022-12-14 13:12:00
CI-7643,425784,Closed,nsanchez,2022-11-04 12:49:00,01/Jan/23 12:00 AM,2022-12-14 13:50:00,Bentley,Service Request (SR),17554.0,40107.0,2022-11-18 11:01:00
CI-7544,420593,Closed,yutaka,2022-10-12 02:31:00,19/Oct/22 12:00 AM,2022-12-15 00:51:00,Continental,Service Request (SR),53351.0,46274.0,2022-11-29 09:58:00
CI-7774,431186,Closed,aruizrobles,2022-11-28 17:19:00,14/Dec/22 12:00 AM,2022-12-15 16:36:00,Lufthansa City Center,Service Request (SR),23114.0,1323.0,2022-12-15 11:28:00
CI-7779,431572,Closed,nsanchez,2022-11-30 10:24:00,08/Dec/22 12:00 AM,2022-12-15 16:47:00,Porsche,Incident Request (IR),21776.0,207.0,2022-12-15 13:30:00
CI-7836,433449,Closed,yutaka,2022-12-07 08:47:00,08/Dec/22 12:00 AM,2022-12-16 10:51:00,Endress Hauser,Incident Request (IR),10993.0,2091.0000000000005,2022-12-12 15:04:00
CI-7736,429541,Closed,aruizrobles,2022-11-21 11:31:00,28/Nov/22 12:00 AM,2022-12-19 07:50:00,Numiga,Service Request (SR),24630.0,15468.0,2022-12-09 13:48:00
CI-7625,424451,Closed,shimizu,2022-11-01 08:50:00,30/Nov/22 12:00 AM,2022-12-19 09:12:00,Product Management,Service Request (SR),64951.00000000001,4191.000000000001,2022-12-16 11:21:00
CI-7843,433882,Closed,ssanz,2022-12-08 11:59:00,15/Dec/22 12:00 AM,2022-12-19 10:45:00,Traton SE,Service Request (SR),10440.0,5326.0,2022-12-19 10:12:00
CI-7575,421886,Closed,nsanchez,2022-10-18 12:44:00,25/Oct/22 12:00 AM,2022-12-19 13:24:00,CEPSA,Service Request (SR),55966.0,33354.00000000001,2022-11-02 08:30:00
CI-7825,433122,Closed,hilbich,2022-12-06 11:24:00,13/Dec/22 12:00 AM,2022-12-19 16:05:00,Endress Hauser,Incident Request (IR),9102.0,9899.0,2022-12-19 15:16:00
CI-7851,434543,Closed,aruizrobles,2022-12-12 10:32:00,16/Dec/22 12:00 AM,2022-12-19 17:28:00,ProcurX,Service Request (SR),10418.0,78.0,2022-12-19 16:10:00
CI-7847,434046,Closed,yutaka,2022-12-09 08:09:00,13/Dec/22 12:00 AM,2022-12-20 06:23:00,Burda,Service Request (SR),5938.0,9796.0,2022-12-13 11:07:00
CI-7832,433406,Closed,shimizu,2022-12-07 05:25:00,31/Dec/22 12:00 AM,2022-12-20 09:02:00,Product Management,Service Request (SR),18040.0,897.0,2022-12-19 18:06:00
CI-7763,430896,Closed,nsanchez,2022-11-25 11:09:00,30/Nov/22 12:00 AM,2022-12-20 09:38:00,Bentley,Service Request (SR),21816.0,14093.0,2022-12-05 09:53:00
CI-7806,432465,Closed,aruizrobles,2022-12-02 16:36:00,12/Dec/22 12:00 AM,2022-12-20 10:20:00,Numiga,Service Request (SR),25458.0,86.0,2022-12-20 09:32:00
CI-7773,431180,Closed,aruizrobles,2022-11-28 16:58:00,01/Jan/23 12:00 AM,2022-12-20 14:24:00,Numiga,Service Request (SR),25581.0,5945.0,2022-12-20 09:32:00
CI-7794,431986,Closed,skarja,2022-12-01 12:38:00,08/Dec/22 12:00 AM,2022-12-20 14:44:00,Deutschlandradio,Service Request (SR),12371.0,15115.0,2022-12-15 13:21:00
CI-7039,399228,Closed,hilbich,2022-06-27 11:33:00,27/Jul/22 12:00 AM,2022-12-20 15:29:00,Expense Development,Service Request (SR),110011.0,34294.00000000001,2022-10-10 15:43:00
CI-7547,420675,Closed,yutaka,2022-10-12 10:15:00,19/Oct/22 12:00 AM,2022-12-21 02:18:00,Porsche,Service Request (SR),99315.0,1008.0000000000001,2022-12-20 09:31:00
CI-7871,435753,Closed,yutaka,2022-12-15 07:59:00,20/Dec/22 12:00 AM,2022-12-21 02:22:00,Continental,Service Request (SR),5785.0,2518.0,2022-12-19 08:24:00
CI-7822,432979,Closed,yutaka,2022-12-06 04:39:00,09/Dec/22 12:00 AM,2022-12-21 02:24:00,Holtzbrink,Service Request (SR),9486.0,12984.0,2022-12-12 10:35:00
CI-7865,435564,Closed,nsanchez,2022-12-14 11:30:00,20/Dec/22 12:00 AM,2022-12-21 09:17:00,Bentley,Incident Request (IR),9917.0,30.0,2022-12-21 09:07:00
CI-7740,429778,Closed,ssanz,2022-11-21 17:19:00,28/Nov/22 12:00 AM,2022-12-21 09:45:00,Allianz,Service Request (SR),23073.0,19673.0,2022-12-20 14:29:00
CI-7823,433090,Closed,ssanz,2022-12-06 10:11:00,13/Dec/22 12:00 AM,2022-12-21 09:54:00,Allianz,Service Request (SR),13025.0,8558.000000000002,2022-12-15 11:16:00
CI-7913,437707,Closed,ssanz,2022-12-21 13:21:00,28/Dec/22 12:00 AM,2022-12-21 13:35:00,Traton SE,Service Request (SR),14.0,0.0,2022-12-21 13:35:00
CI-7885,436508,Closed,nsanchez,2022-12-16 13:35:00,22/Dec/22 12:00 AM,2022-12-21 13:51:00,OBB,Incident Request (IR),6955.0,261.00000000000006,2022-12-21 13:14:00
CI-7857,435036,Closed,pthuaud,2022-12-13 10:45:00,06/Jan/23 12:00 AM,2022-12-22 04:14:00,Amadeus,Service Request (SR),2934.0,9635.0,2022-12-15 11:39:00
CI-7698,428323,Closed,ssanz,2022-11-15 16:05:00,22/Nov/22 12:00 AM,2022-12-22 11:14:00,ArcelorMittal,Service Request (SR),19896.0,33092.00000000001,2022-12-15 14:23:00
